date,log_return,action,turnover,return,equity,drawdown
2017-10-04,0.004331434264746345,1,0,0.004340828484726167,1.1838881097439016,-0.03354581381759969
2017-10-05,0.0010593382558175708,1,0,0.001059899552771304,1.1851429122219503,-0.03252146945789103
2017-10-06,0.007384362726177975,1,0,0.007411694366777244,1.1939268292682919,-0.02535081428309416
2017-10-09,0.015190165493975238,1,0,0.015306122448979664,1.2122012195121943,-0.010432714501712903
2017-10-10,0.0003014500367587612,1,0,0.0003014954773870038,1.2125666926975602,-0.010134364440565036
2017-10-11,-0.006309433740472048,1,0,-0.006289571059454269,1.2049401683195116,-0.016360194694727936
2017-10-12,0.014853198444150216,1,0,0.014964055376131657,1.2229709597231702,-0.0016409541779723869
2017-10-13,0.0052360664784001625,1,0,0.005249798631510538,1.2293913109939019,0.0
2017-10-16,0.0005151926588645349,1,0,0.0005153253933960489,1.2300248475548776,0.0
2017-10-17,-0.0021714703534732285,1,0,-0.0021691144173155985,1.2273567829243899,-0.0021691144173155985
2017-10-18,0.0035769212300684034,1,0,0.003583326047043256,1.231754802453658,0.0
2017-10-19,-0.00625062858357882,1,0,-0.006231134043591879,1.2240795731707312,-0.006231134043591879
2017-10-20,0.0022864986735873856,1,0,0.0022891147051504745,1.2268816317219506,-0.0039562831190103065
2017-10-23,-0.0018586300333288369,1,0,-0.0018569038501393687,1.224603430496341,-0.005805840531793782
2017-10-24,-0.01875857650689899,1,0,-0.018583729411733252,1.2018457317073166,-0.024281675774076583
2017-10-25,-0.0002331543958091407,1,0,-0.00023312721743529163,1.2015655487560972,-0.024509142272003848
2017-10-26,0.012293907225607047,1,0,0.012369787941034494,1.2164286597914629,-0.012442527223490707
2017-10-27,0.03205069665699058,1,0,0.03256985181780703,1.2560475609878043,0.0
2017-10-30,-0.0017765273984589837,1,0,-0.0017749503077134632,1.2538181389829264,-0.0017749503077133522
2017-10-31,0.0037242215686389512,1,0,0.003731165098857625,1.258496341463414,0.0
2017-11-01,0.00320873420750985,1,0,0.0032138877057115156,1.2625410073829262,0.0
2017-11-02,0.0035351637619492797,1,0,0.0035414198232559535,1.2670121951341458,0.0
2017-11-03,0.0026503659879567633,1,0,0.0026538813128382803,1.2703746951219503,0.0
2017-11-06,0.006071176783633434,1,0,0.006089643730520233,1.2781108244195114,0.0
2017-11-07,0.0005241672544075591,1,0,0.000524304654068608,1.27878094387317,0.0
2017-11-08,0.00038103061478493843,1,0,0.00038110321617046417,1.2792682914036575,0.0
