date,log_return,action,turnover,return,equity,drawdown
2017-07-28,-0.022106402803576584,1,0,-0.021863846914966123,1.110538787578252,-0.07005950298784658
2017-07-31,0.012589341334337447,1,0,0.012668920691873531,1.1246081154033303,-0.05827816058303814
2017-08-01,-0.012779226345077171,1,0,-0.012697918750000037,1.1103279329283482,-0.07023606798505522
2017-08-02,0.0005906580792416242,1,0,0.0005908325520744828,1.1109839508145998,-0.06968673318827612
2017-08-03,0.0007694256532856956,1,0,0.0007697217371369636,1.1118390993111522,-0.06897065084446408
2017-08-04,-0.00544093049574209,1,0,-0.005426155442237568,1.1058060875315323,-0.0740225608142675
2017-08-07,0.0037748546673702964,1,0,0.003781988404699677,1.109988233332423,-0.07052052487625349
2017-08-08,-0.003414766960856376,1,0,-0.0034089432748872772,1.1062043464092004,-0.07368906768212236
2017-08-09,-0.006203708170802584,1,0,-0.006184504904276356,1.0993630202037008,-0.07941784218592707
2017-08-10,-0.0036830616006142693,1,0,-0.0036762874483292625,1.0953214457313687,-0.0828021668178548
2017-08-11,-0.012148335905959113,1,0,-0.012074842780748662,1.08209561147978,-0.09387718645237264
2017-08-14,0.016491837892041068,1,0,0.016628578919976267,1.1000893237542315,-0.07880965173610488
2017-08-15,0.00208501959740198,1,0,0.00208719476225383,1.1023854244287827,-0.07688694806616969
2017-08-16,0.00023372824193241718,1,0,0.0002337555585061324,1.102643113149359,-0.07667116525915063
2017-08-17,0.0018044925702902252,1,0,0.001806121646746428,1.104634620744654,-0.07500352106366004
2017-08-18,-0.01708130289975154,1,0,-0.016936244548242385,1.0859262586712677,-0.09066948763718885
2017-08-21,-0.0013061235158674431,1,0,-0.0013052709077923108,1.0845088307178163,-0.09185641030054392
2017-08-22,0.0012845931535264974,1,0,0.0012854185967265952,1.0859028785371352,-0.0906890656418462
2017-08-23,0.010772843816121253,1,0,0.010831079832696489,1.0976643793051257,-0.08084024631906928
2017-08-24,-0.0010005003335835344,0,1,-0.0010000000000000009,1.0965667149258207,-0.08175940607275023
2017-08-25,-0.005780319404327018,1,1,-0.005763645500418413,1.09024649311343,-0.08705181934024053
2017-08-28,-0.007835063403946784,1,0,-0.007804449301329951,1.0817377196319733,-0.09417687713094103
2017-08-29,-0.012884722612308882,1,0,-0.012802069940324512,1.0678892376881577,-0.10577328810347386
2017-08-30,0.016943498256604364,1,0,0.01708785346480335,1.0861371724984135,-0.09049287308627307
2017-08-31,0.011296798792325178,1,0,0.011360848582443017,1.0984766124549308,-0.08016010033275345
2017-09-01,0.011734727849892605,1,0,0.011803849880213768,1.1114428654852744,-0.06930244824325049
2017-09-05,-0.011143127536850305,1,0,-0.011081272855919089,1.0991266638290675,-0.07961576176060292
2017-09-06,-0.003162791645656367,1,0,-0.003157795289025822,1.0956558468279853,-0.08252214677220893
2017-09-07,0.00040252209196134787,1,0,0.00040260311484940914,1.0960969612847213,-0.08215276733069399
2017-09-08,0.005755196291909613,1,0,0.005771789250728077,1.10242340194362,-0.07685514653936287
2017-09-11,-0.0026358810858158298,1,0,-0.002632410201549029,1.0995213713339174,-0.07928524246912017
2017-09-12,-0.00029568243065848405,1,0,-0.0002956387209167577,1.0991963102420756,-0.07955744140236565
2017-09-13,-0.0015007062694894378,1,0,-0.001499580772919451,1.0975479765895726,-0.08093771936581551
2017-09-14,0.0005286809533661568,1,0,0.0005288207297726721,1.0981283827115131,-0.08045170017986403
2017-09-15,-0.006266924969553124,1,0,-0.006247328752642778,1.0912680136921065,-0.08619642071277411
2017-09-18,-0.005418408968592884,1,0,-0.0054037558681601094,1.0853710677593824,-0.09113439216669306
2017-09-19,-0.0017127170611394187,1,0,-0.0017112511982625422,1.0835137252191196,-0.0926896895271575
2017-09-20,0.004617521707903963,1,0,0.004628198888978252,1.0885284422383714,-0.08849047695626855
2017-09-21,0.011029589168181928,1,0,0.011090639333083852,1.1006009185950407,-0.07838125358751935
2017-09-22,-0.005669257269201466,1,0,-0.005653217355989004,1.0943789823800218,-0.08359136468034312
2017-09-25,-0.003527761246514917,1,0,-0.003521546007583143,1.0905250764438386,-0.08681853985136778
2017-09-26,-0.0029422238963489142,1,0,-0.0029378997974827126,1.0873212230426044,-0.08950137547820347
2017-09-27,0.006438131692239439,1,0,0.006458901010026885,1.094344123188338,-0.08362055499265153
2017-09-28,0.014228866931892237,1,0,0.014330579102727947,1.1100267082112938,-0.0704883068678599
2017-09-29,0.010144449071772456,1,0,0.010196078431372602,1.1213446275891346,-0.06101093274180658
2017-10-02,0.009940105927474699,1,0,0.0099896728778468,1.132546493602081,-0.05163073912402261
2017-10-03,-0.008326503722117056,1,0,-0.008291934403724333,1.1231554923679645,-0.05949455482571486
2017-10-04,0.004331434264746345,1,0,0.004340828484726167,1.128030917722012,-0.05541198199926223
2017-10-05,0.0010593382558175708,1,0,0.001059899552771304,1.1292265171872178,-0.05441081358143007
2017-10-06,0.007384362726177975,1,0,0.007411694366777244,1.1375959990034699,-0.04740239553516601
2017-10-09,0.015190165493975238,1,0,0.015306122448979664,1.1550081826616863,-0.0328218199566227
2017-10-10,0.0003014500367587612,1,0,0.0003014954773870038,1.1553564124051037,-0.03253022010951223
2017-10-11,-0.006309433740472048,1,0,-0.006289571059454269,1.1480897161502857,-0.03861519003800806
2017-10-12,0.014853198444150216,1,0,0.014964055376131657,1.1652697942395258,-0.024228974503964995
2017-10-13,0.0052360664784001625,1,0,0.005249798631510538,1.171387226010665,-0.019106373109648245
2017-10-16,0.0005151926588645349,1,0,0.0005153253933960489,1.1719908715937282,-0.01860089371549123
2017-10-17,-0.0021714703534732285,1,0,-0.0021691144173155985,1.1694486892971918,-0.020729660666073735
2017-10-18,0.0035769212300684034,1,0,0.003583326047043256,1.173639205246231,-0.01722061575204159
2017-10-19,-0.00625062858357882,1,0,-0.006231134043591879,1.1663261020395272,-0.02334444583056916
2017-10-20,0.0022864986735873856,1,0,0.0022891147051504745,1.1689959562707066,-0.021108769239653213
2017-10-23,-0.0018586300333288369,1,0,-0.0018569038501393687,1.1668252431787103,-0.022926476134919604
2017-10-24,-0.01875857650689899,1,0,-0.018583729411733252,1.1451412785886972,-0.04108414611779709
2017-10-25,-0.0002331543958091407,1,0,-0.00023312721743529163,1.1448743149888496,-0.04130769550256708
2017-10-26,0.012293907225607047,1,0,0.012369787941034494,1.1590361674843987,-0.0294488749952323
2017-10-27,0.03205069665699058,1,0,0.03256985181780703,1.1967858037108445,0.0
2017-10-30,-0.0017765273984589837,1,0,-0.0017749503077134632,1.194661568380281,-0.0017749503077133522
2017-10-31,-0.0010005003335835344,0,1,-0.0010000000000000009,1.1934669068119006,-0.0027731753574057327
2017-11-01,0.0022082338739263935,1,1,0.0022106738180058816,1.1961052728554462,-0.0005686321255551352
2017-11-02,0.0035351637619492797,1,0,0.0035414198232559535,1.2003411837794373,0.0
2017-11-03,0.0026503659879567633,1,0,0.0026538813128382803,1.2035267468161,0.0
2017-11-06,0.006071176783633434,1,0,0.006089643730520233,1.210855795924362,0.0
2017-11-07,0.0005241672544075591,1,0,0.000524304654068608,1.211490653253571,0.0
2017-11-08,0.00038103061478493843,1,0,0.00038110321617046417,1.2119523562378864,0.0
2017-11-09,-0.001954242848893216,1,0,-0.00195233455962629,1.2095862197681828,-0.0019523345596261787
2017-11-10,-0.003948630054461234,1,0,-0.003940844465648796,1.2048194286082843,-0.005885485178430683
2017-11-13,-0.0029452605490619347,1,0,-0.0029409275242172628,1.2012761419889784,-0.008809103917293393
2017-11-14,-0.002963724404761846,1,0,-0.002959336909101107,1.1977211611639678,-0.011742371720035893
2017-11-15,-0.0026245441732328976,1,0,-0.0026211030682765646,1.194581810553501,-0.014332696821768298
2017-11-16,0.003616640470188515,1,0,0.0036231884057971175,1.1989100055192747,-0.010761438476919571
2017-11-17,0.010581649324097568,1,0,0.010637832972322459,1.211663809906835,-0.00023808388965640415
2017-11-20,-0.013232572674327087,1,0,-0.01314540708313483,1.1957359958777076,-0.013380361263141793
2017-11-21,0.0038920676133824303,1,0,0.003899651544401417,1.2003989496007283,-0.009532888465204947
2017-11-22,0.010635137168386431,1,0,0.010691891257082586,1.2132334846349755,0.0
2017-11-24,0.0030680662615385126,1,0,0.0030727775938255153,1.2169614813026408,0.0
2017-11-27,0.003956474831291674,1,0,0.0039643120102954565,1.2217858963190358,0.0
2017-11-28,0.014461786033396673,1,0,0.014566863586357615,1.239583484802451,0.0
2017-11-29,-0.016721999313840923,1,0,-0.01658296275182236,1.2190275180461976,-0.016582962751822472
2017-11-30,-0.015495713984166229,1,0,-0.015376273144427133,1.2002834179581463,-0.03170425173143365
2017-12-01,-0.009206148160902997,1,0,-0.009163901321874612,1.1892841391576954,-0.04057761841895757
2017-12-04,-0.002536171035741073,1,0,-0.002532957671101288,1.1862717327742969,-0.043007794700209545
2017-12-05,-0.016490604349349205,1,0,-0.01635537867151815,1.1668698093774552,-0.0586597646035788
2017-12-06,0.005455010023005419,1,0,0.005469915681360904,1.1732524888458755,-0.05351071288848808
2017-12-07,0.019049608077949566,1,0,0.019232209514181475,1.1958167265243944,-0.03530763261583103
2017-12-08,0.015077888730381999,1,0,0.015192133562766053,1.2139837339503425,-0.020651897323549884
